tipo_vivienda;variación;periodo;total
General;Índice;2013T4;94,327
General;Índice;2013T3;94,755
General;Índice;2013T2;94,031
General;Índice;2013T1;94,236
General;Índice;2012T4;101,632
General;Índice;2012T3;103,095
General;Índice;2012T2;108,557
General;Índice;2012T1;112,769
General;Índice;2011T4;118,615
General;Índice;2011T3;124,828
General;Índice;2011T2;130,068
General;Índice;2011T1;132,578
General;Índice;2010T4;138,422
General;Índice;2010T3;139,219
General;Índice;2010T2;141,694
General;Índice;2010T1;140,235
General;Índice;2009T4;142,339
General;Índice;2009T3;142,467
General;Índice;2009T2;144,561
General;Índice;2009T1;145,496
General;Índice;2008T4;153,096
General;Índice;2008T3;160,411
General;Índice;2008T2;166,667
General;Índice;2008T1;168,620
General;Índice;2007T4;170,591
General;Índice;2007T3;174,880
General;Índice;2007T2;175,835
General;Índice;2007T1;170,691
General;Variación trimestral;2023T2;1,8
General;Variación trimestral;2023T1;0,5
General;Variación trimestral;2022T4;-1,2
General;Variación trimestral;2022T3;2,1
General;Variación trimestral;2022T2;2,0
General;Variación trimestral;2022T1;2,5
General;Variación trimestral;2021T4;1,3
General;Variación trimestral;2021T3;1,3
General;Variación trimestral;2021T2;2,5
General;Variación trimestral;2021T1;0,9
General;Variación trimestral;2020T4;-1,4
General;Variación trimestral;2020T3;1,2
General;Variación trimestral;2020T2;0,5
General;Variación trimestral;2020T1;0,7
General;Variación trimestral;2019T4;-0,7
General;Variación trimestral;2019T3;1,8
General;Variación trimestral;2019T2;1,3
General;Variación trimestral;2019T1;0,9
General;Variación trimestral;2018T4;0,6
General;Variación trimestral;2018T3;2,3
General;Variación trimestral;2018T2;3,7
General;Variación trimestral;2018T1;1,4
General;Variación trimestral;2017T4;1,4
General;Variación trimestral;2017T3;2,6
General;Variación trimestral;2017T2;2,9
General;Variación trimestral;2017T1;2,9
General;Variación trimestral;2016T4;1,2
General;Variación trimestral;2016T3;2,0
General;Variación trimestral;2016T2;2,5
General;Variación trimestral;2016T1;1,6
General;Variación trimestral;2015T4;0,4
General;Variación trimestral;2015T3;0,9
General;Variación trimestral;2015T2;5,4
General;Variación trimestral;2015T1;-0,9
General;Variación trimestral;2014T4;0,6
General;Variación trimestral;2014T3;0,3
General;Variación trimestral;2014T2;1,8
General;Variación trimestral;2014T1;-0,5
General;Variación trimestral;2013T4;-0,5
General;Variación trimestral;2013T3;0,8
General;Variación trimestral;2013T2;-0,2
General;Variación trimestral;2013T1;-7,3
General;Variación trimestral;2012T4;-1,4
General;Variación trimestral;2012T3;-5,0
General;Variación trimestral;2012T2;-3,7
General;Variación trimestral;2012T1;-4,9
General;Variación trimestral;2011T4;-5,0
General;Variación trimestral;2011T3;-4,0
General;Variación trimestral;2011T2;-1,9
General;Variación trimestral;2011T1;-4,2
General;Variación trimestral;2010T4;-0,6
General;Variación trimestral;2010T3;-1,7
General;Variación trimestral;2010T2;1,0
General;Variación trimestral;2010T1;-1,5
General;Variación trimestral;2009T4;-0,1
General;Variación trimestral;2009T3;-1,4
General;Variación trimestral;2009T2;-0,6
General;Variación trimestral;2009T1;-5,0
General;Variación trimestral;2008T4;-4,6
General;Variación trimestral;2008T3;-3,8
General;Variación trimestral;2008T2;-1,2
General;Variación trimestral;2008T1;-1,2
General;Variación trimestral;2007T4;-2,5
General;Variación trimestral;2007T3;-0,5
General;Variación trimestral;2007T2;3,0
General;Variación trimestral;2007T1;1,4
General;Variación anual;2023T2;3,2
General;Variación anual;2023T1;3,5
General;Variación anual;2022T4;5,5
General;Variación anual;2022T3;8,1
General;Variación anual;2022T2;7,2
General;Variación anual;2022T1;7,7
General;Variación anual;2021T4;6,1
General;Variación anual;2021T3;3,3
General;Variación anual;2021T2;3,2
General;Variación anual;2021T1;1,2
General;Variación anual;2020T4;1,0
General;Variación anual;2020T3;1,7
General;Variación anual;2020T2;2,3
General;Variación anual;2020T1;3,2
General;Variación anual;2019T4;3,4
General;Variación anual;2019T3;4,7
General;Variación anual;2019T2;5,2
General;Variación anual;2019T1;7,6
General;Variación anual;2018T4;8,1
General;Variación anual;2018T3;9,1
General;Variación anual;2018T2;9,3
General;Variación anual;2018T1;8,6
General;Variación anual;2017T4;10,2
General;Variación anual;2017T3;10,0
General;Variación anual;2017T2;9,3
General;Variación anual;2017T1;8,8
General;Variación anual;2016T4;7,4
General;Variación anual;2016T3;6,6
General;Variación anual;2016T2;5,5
General;Variación anual;2016T1;8,6
General;Variación anual;2015T4;5,9
General;Variación anual;2015T3;6,1
General;Variación anual;2015T2;5,5
General;Variación anual;2015T1;1,8
General;Variación anual;2014T4;2,2
General;Variación anual;2014T3;1,1
General;Variación anual;2014T2;1,6
General;Variación anual;2014T1;-0,4
General;Variación anual;2013T4;-7,2
General;Variación anual;2013T3;-8,1
General;Variación anual;2013T2;-13,4
General;Variación anual;2013T1;-16,4
General;Variación anual;2012T4;-14,3
General;Variación anual;2012T3;-17,4
General;Variación anual;2012T2;-16,5
General;Variación anual;2012T1;-14,9
General;Variación anual;2011T4;-14,3
General;Variación anual;2011T3;-10,3
General;Variación anual;2011T2;-8,2
General;Variación anual;2011T1;-5,5
General;Variación anual;2010T4;-2,8
General;Variación anual;2010T3;-2,3
General;Variación anual;2010T2;-2,0
General;Variación anual;2010T1;-3,6
General;Variación anual;2009T4;-7,0
General;Variación anual;2009T3;-11,2
General;Variación anual;2009T2;-13,3
General;Variación anual;2009T1;-13,7
General;Variación anual;2008T4;-10,3
General;Variación anual;2008T3;-8,3
General;Variación anual;2008T2;-5,2
General;Variación anual;2008T1;-1,2
General;Variación anual;2007T4;1,3
General;Variación anual;2007T3;6,5
General;Variación anual;2007T2;10,3
General;Variación anual;2007T1;11,4
General;Variación en lo que va de año;2023T2;2,3
General;Variación en lo que va de año;2023T1;0,5
General;Variación en lo que va de año;2022T4;5,5
General;Variación en lo que va de año;2022T3;6,8
General;Variación en lo que va de año;2022T2;4,5
General;Variación en lo que va de año;2022T1;2,5
General;Variación en lo que va de año;2021T4;6,1
General;Variación en lo que va de año;2021T3;4,7
General;Variación en lo que va de año;2021T2;3,4
General;Variación en lo que va de año;2021T1;0,9
General;Variación en lo que va de año;2020T4;1,0
General;Variación en lo que va de año;2020T3;2,4
General;Variación en lo que va de año;2020T2;1,2
General;Variación en lo que va de año;2020T1;0,7
General;Variación en lo que va de año;2019T4;3,4
General;Variación en lo que va de año;2019T3;4,1
General;Variación en lo que va de año;2019T2;2,2
General;Variación en lo que va de año;2019T1;0,9
General;Variación en lo que va de año;2018T4;8,1
General;Variación en lo que va de año;2018T3;7,5
General;Variación en lo que va de año;2018T2;5,1
General;Variación en lo que va de año;2018T1;1,4
General;Variación en lo que va de año;2017T4;10,2
General;Variación en lo que va de año;2017T3;8,7
General;Variación en lo que va de año;2017T2;5,9
General;Variación en lo que va de año;2017T1;2,9
General;Variación en lo que va de año;2016T4;7,4
General;Variación en lo que va de año;2016T3;6,2
General;Variación en lo que va de año;2016T2;4,1
General;Variación en lo que va de año;2016T1;1,6
General;Variación en lo que va de año;2015T4;5,9
General;Variación en lo que va de año;2015T3;5,4
General;Variación en lo que va de año;2015T2;4,5
General;Variación en lo que va de año;2015T1;-0,9
General;Variación en lo que va de año;2014T4;2,2
General;Variación en lo que va de año;2014T3;1,6
General;Variación en lo que va de año;2014T2;1,3
General;Variación en lo que va de año;2014T1;-0,5
General;Variación en lo que va de año;2013T4;-7,2
General;Variación en lo que va de año;2013T3;-6,8
General;Variación en lo que va de año;2013T2;-7,5
General;Variación en lo que va de año;2013T1;-7,3
General;Variación en lo que va de año;2012T4;-14,3
General;Variación en lo que va de año;2012T3;-13,1
General;Variación en lo que va de año;2012T2;-8,5
General;Variación en lo que va de año;2012T1;-4,9
General;Variación en lo que va de año;2011T4;-14,3
General;Variación en lo que va de año;2011T3;-9,8
General;Variación en lo que va de año;2011T2;-6,0
General;Variación en lo que va de año;2011T1;-4,2
General;Variación en lo que va de año;2010T4;-2,8
General;Variación en lo que va de año;2010T3;-2,2
General;Variación en lo que va de año;2010T2;-0,5
General;Variación en lo que va de año;2010T1;-1,5
General;Variación en lo que va de año;2009T4;-7,0
General;Variación en lo que va de año;2009T3;-6,9
General;Variación en lo que va de año;2009T2;-5,6
General;Variación en lo que va de año;2009T1;-5,0
General;Variación en lo que va de año;2008T4;-10,3
General;Variación en lo que va de año;2008T3;-6,0
General;Variación en lo que va de año;2008T2;-2,3
General;Variación en lo que va de año;2008T1;-1,2
General;Variación en lo que va de año;2007T4;1,3
General;Variación en lo que va de año;2007T3;3,8
General;Variación en lo que va de año;2007T2;4,4
General;Variación en lo que va de año;2007T1;1,4
Vivienda nueva;Índice;2023T2;176,747
Vivienda nueva;Índice;2023T1;174,425
Vivienda nueva;Índice;2022T4;167,994
Vivienda nueva;Índice;2022T3;165,509
Vivienda nueva;Índice;2022T2;163,891
Vivienda nueva;Índice;2022T1;162,982
Vivienda nueva;Índice;2021T4;158,624
Vivienda nueva;Índice;2021T3;153,136
Vivienda nueva;Índice;2021T2;152,409
Vivienda nueva;Índice;2021T1;149,613
Vivienda nueva;Índice;2020T4;151,748
Vivienda nueva;Índice;2020T3;150,374
Vivienda nueva;Índice;2020T2;143,046
Vivienda nueva;Índice;2020T1;145,680
Vivienda nueva;Índice;2019T4;137,426
Vivienda nueva;Índice;2019T3;137,372
Vivienda nueva;Índice;2019T2;133,465
Vivienda nueva;Índice;2019T1;135,929
Vivienda nueva;Índice;2018T4;131,023
Vivienda nueva;Índice;2018T3;128,878
Vivienda nueva;Índice;2018T2;127,252
Vivienda nueva;Índice;2018T1;121,523
Vivienda nueva;Índice;2017T4;119,185
Vivienda nueva;Índice;2017T3;119,680
Vivienda nueva;Índice;2017T2;116,976
Vivienda nueva;Índice;2017T1;112,595
Vivienda nueva;Índice;2016T4;108,294
Vivienda nueva;Índice;2016T3;110,368
Vivienda nueva;Índice;2016T2;108,531
Vivienda nueva;Índice;2016T1;104,474
Vivienda nueva;Índice;2015T4;102,820
Vivienda nueva;Índice;2015T3;102,077
Vivienda nueva;Índice;2015T2;98,605
Vivienda nueva;Índice;2015T1;96,498
Vivienda nueva;Índice;2014T4;94,599
Vivienda nueva;Índice;2014T3;96,154
Vivienda nueva;Índice;2014T2;93,777
Vivienda nueva;Índice;2014T1;91,715
Vivienda nueva;Índice;2013T4;92,372
Vivienda nueva;Índice;2013T3;91,229
Vivienda nueva;Índice;2013T2;86,286
Vivienda nueva;Índice;2013T1;89,603
Vivienda nueva;Índice;2012T4;97,521
Vivienda nueva;Índice;2012T3;97,878
Vivienda nueva;Índice;2012T2;101,683
Vivienda nueva;Índice;2012T1;103,048
Vivienda nueva;Índice;2011T4;110,235
Vivienda nueva;Índice;2011T3;117,938
Vivienda nueva;Índice;2011T2;121,621
Vivienda nueva;Índice;2011T1;125,605
Vivienda nueva;Índice;2010T4;127,204
Vivienda nueva;Índice;2010T3;127,451
Vivienda nueva;Índice;2010T2;129,058
Vivienda nueva;Índice;2010T1;128,440
Vivienda nueva;Índice;2009T4;130,266
Vivienda nueva;Índice;2009T3;130,840
Vivienda nueva;Índice;2009T2;134,897
Vivienda nueva;Índice;2009T1;135,874
Vivienda nueva;Índice;2008T4;145,389
Vivienda nueva;Índice;2008T3;147,560
Vivienda nueva;Índice;2008T2;149,895
Vivienda nueva;Índice;2008T1;148,072
Vivienda nueva;Índice;2007T4;147,761
Vivienda nueva;Índice;2007T3;148,170
Vivienda nueva;Índice;2007T2;147,894
Vivienda nueva;Índice;2007T1;141,831
Vivienda nueva;Variación trimestral;2023T2;1,3
Vivienda nueva;Variación trimestral;2023T1;3,8
Vivienda nueva;Variación trimestral;2022T4;1,5
Vivienda nueva;Variación trimestral;2022T3;1,0
Vivienda nueva;Variación trimestral;2022T2;0,6
Vivienda nueva;Variación trimestral;2022T1;2,7
Vivienda nueva;Variación trimestral;2021T4;3,6
Vivienda nueva;Variación trimestral;2021T3;0,5
Vivienda nueva;Variación trimestral;2021T2;1,9
Vivienda nueva;Variación trimestral;2021T1;-1,4
Vivienda nueva;Variación trimestral;2020T4;0,9
Vivienda nueva;Variación trimestral;2020T3;5,1
Vivienda nueva;Variación trimestral;2020T2;-1,8
Vivienda nueva;Variación trimestral;2020T1;6,0
Vivienda nueva;Variación trimestral;2019T4;0,0
Vivienda nueva;Variación trimestral;2019T3;2,9
Vivienda nueva;Variación trimestral;2019T2;-1,8
Vivienda nueva;Variación trimestral;2019T1;3,7
Vivienda nueva;Variación trimestral;2018T4;1,7
Vivienda nueva;Variación trimestral;2018T3;1,3
Vivienda nueva;Variación trimestral;2018T2;4,7
Vivienda nueva;Variación trimestral;2018T1;2,0
Vivienda nueva;Variación trimestral;2017T4;-0,4
Vivienda nueva;Variación trimestral;2017T3;2,3
Vivienda nueva;Variación trimestral;2017T2;3,9
Vivienda nueva;Variación trimestral;2017T1;4,0
Vivienda nueva;Variación trimestral;2016T4;-1,9
Vivienda nueva;Variación trimestral;2016T3;1,7
Vivienda nueva;Variación trimestral;2016T2;3,9
Vivienda nueva;Variación trimestral;2016T1;1,6
Vivienda nueva;Variación trimestral;2015T4;0,7
Vivienda nueva;Variación trimestral;2015T3;3,5
Vivienda nueva;Variación trimestral;2015T2;2,2
Vivienda nueva;Variación trimestral;2015T1;2,0
Vivienda nueva;Variación trimestral;2014T4;-1,6
Vivienda nueva;Variación trimestral;2014T3;2,5
Vivienda nueva;Variación trimestral;2014T2;2,2
Vivienda nueva;Variación trimestral;2014T1;-0,7
Vivienda nueva;Variación trimestral;2013T4;1,3
Vivienda nueva;Variación trimestral;2013T3;5,7
Vivienda nueva;Variación trimestral;2013T2;-3,7
Vivienda nueva;Variación trimestral;2013T1;-8,1
Vivienda nueva;Variación trimestral;2012T4;-0,4
Vivienda nueva;Variación trimestral;2012T3;-3,7
Vivienda nueva;Variación trimestral;2012T2;-1,3
Vivienda nueva;Variación trimestral;2012T1;-6,5
Vivienda nueva;Variación trimestral;2011T4;-6,5
Vivienda nueva;Variación trimestral;2011T3;-3,0
Vivienda nueva;Variación trimestral;2011T2;-3,2
Vivienda nueva;Variación trimestral;2011T1;-1,3
Vivienda nueva;Variación trimestral;2010T4;-0,2
Vivienda nueva;Variación trimestral;2010T3;-1,2
Vivienda nueva;Variación trimestral;2010T2;0,5
Vivienda nueva;Variación trimestral;2010T1;-1,4
Vivienda nueva;Variación trimestral;2009T4;-0,4
Vivienda nueva;Variación trimestral;2009T3;-3,0
Vivienda nueva;Variación trimestral;2009T2;-0,7
Vivienda nueva;Variación trimestral;2009T1;-6,5
Vivienda nueva;Variación trimestral;2008T4;-1,5
Vivienda nueva;Variación trimestral;2008T3;-1,6
Vivienda nueva;Variación trimestral;2008T2;1,2
Vivienda nueva;Variación trimestral;2008T1;0,2
Vivienda nueva;Variación trimestral;2007T4;-0,3
Vivienda nueva;Variación trimestral;2007T3;0,2
Vivienda nueva;Variación trimestral;2007T2;4,3
Vivienda nueva;Variación trimestral;2007T1;1,7
Vivienda nueva;Variación anual;2023T2;7,8
Vivienda nueva;Variación anual;2023T1;7,0
Vivienda nueva;Variación anual;2022T4;5,9
Vivienda nueva;Variación anual;2022T3;8,1
Vivienda nueva;Variación anual;2022T2;7,5
Vivienda nueva;Variación anual;2022T1;8,9
Vivienda nueva;Variación anual;2021T4;4,5
Vivienda nueva;Variación anual;2021T3;1,8
Vivienda nueva;Variación anual;2021T2;6,5
Vivienda nueva;Variación anual;2021T1;2,7
Vivienda nueva;Variación anual;2020T4;10,4
Vivienda nueva;Variación anual;2020T3;9,5
Vivienda nueva;Variación anual;2020T2;7,2
Vivienda nueva;Variación anual;2020T1;7,2
Vivienda nueva;Variación anual;2019T4;4,9
Vivienda nueva;Variación anual;2019T3;6,6
Vivienda nueva;Variación anual;2019T2;4,9
Vivienda nueva;Variación anual;2019T1;11,9
Vivienda nueva;Variación anual;2018T4;9,9
Vivienda nueva;Variación anual;2018T3;7,7
Vivienda nueva;Variación anual;2018T2;8,8
Vivienda nueva;Variación anual;2018T1;7,9
Vivienda nueva;Variación anual;2017T4;10,1
Vivienda nueva;Variación anual;2017T3;8,4
Vivienda nueva;Variación anual;2017T2;7,8
Vivienda nueva;Variación anual;2017T1;7,8
Vivienda nueva;Variación anual;2016T4;5,3
Vivienda nueva;Variación anual;2016T3;8,1
Vivienda nueva;Variación anual;2016T2;10,1
Vivienda nueva;Variación anual;2016T1;8,3
Vivienda nueva;Variación anual;2015T4;8,7
Vivienda nueva;Variación anual;2015T3;6,2
Vivienda nueva;Variación anual;2015T2;5,1
Vivienda nueva;Variación anual;2015T1;5,2
Vivienda nueva;Variación anual;2014T4;2,4
Vivienda nueva;Variación anual;2014T3;5,4
Vivienda nueva;Variación anual;2014T2;8,7
Vivienda nueva;Variación anual;2014T1;2,4
Vivienda nueva;Variación anual;2013T4;-5,3
Vivienda nueva;Variación anual;2013T3;-6,8
Vivienda nueva;Variación anual;2013T2;-15,1
Vivienda nueva;Variación anual;2013T1;-13,0
Vivienda nueva;Variación anual;2012T4;-11,5
Vivienda nueva;Variación anual;2012T3;-17,0
Vivienda nueva;Variación anual;2012T2;-16,4
Vivienda nueva;Variación anual;2012T1;-18,0
Vivienda nueva;Variación anual;2011T4;-13,3
Vivienda nueva;Variación anual;2011T3;-7,5
Vivienda nueva;Variación anual;2011T2;-5,8
